group_estimate_id,run_id,timestamp_utc,prompt_version,model_backend,model_name,parent_market_name,group_key,group_n,tracking_id,primary_outcome_to_track,outcome_contract_question,region,bucket,system_type,underlying_event_group,gamma_market_id,condition_id,exact_polymarket_slug,market_url,token_id,group_fair_value_raw,group_fair_value_norm,group_confidence,outcome_rationale_short,group_rationale_short,key_uncertainties_json,allocation_sum_raw,normalization_applied,evidence_packet_paths_json,prompt_hash,raw_response,parse_status,error,comparison_price,price_type,liquidity_flags,signal_ready
20260629T181337Z:Brazil Presidential Election First Round: Margin of Victory:RSO-0102,20260629T181337Z,2026-06-29T18:13:37Z,group_fair_value_v0.1,ollama,qwen3:8b,Brazil Presidential Election First Round: Margin of Victory,Brazil Presidential Election First Round: Margin of Victory,9,RSO-0102,Ratinho Júnior Victory,Will Carlos Roberto Massa Júnior win the first round of the 2026 Brazilian presidential election?,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_margin_2026,1366016,0x1ebb9c918900fedc11089b62d09353ef7e9986ad9ff94fbce786e2541c1e3980,will-carlos-roberto-massa-jnior-win-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-carlos-roberto-massa-jnior-win-the-first-round-of-the-2026-brazilian-presidential-election,48237610808655602451252745673035721002146805186546999349082405380140320056791,0.025,0.02380952,0.65,Ratinho Júnior has lower polling but could secure second place.,"Based on Datafolha polling, Lula leads Flávio by 10 points, suggesting a 10-15% margin is plausible. However, uncertainty remains due to potential opposition fragmentation and economic factors.","[""Lula's economic dissatisfaction risk"", ""Flávio's family conflicts"", ""Right-wing fragmentation"", ""Polling accuracy"", ""Lula's anti-incumbent fatigue"", ""Other candidates' viability""]",1.05,true,"[""evidence/shared/brazil_context.md"", ""evidence/parents/brazil-first-round-margin-2026.md"", ""evidence/parents/brazil-presidential-election-first-round-margin-of-victory.md""]",66601864446467c5,"{""group_confidence"":0.65,""group_rationale_short"":""Based on Datafolha polling, Lula leads Flávio by 10 points, suggesting a 10-15% margin is plausible. However, uncertainty remains due to potential opposition fragmentation and economic factors."",""key_uncertainties"":[""Lula's economic dissatisfaction risk"",""Flávio's family conflicts"",""Right-wing fragmentation"",""Polling accuracy"",""Lula's anti-incumbent fatigue"",""Other candidates' viability""],""allocations"":[{""tracking_id"":""RSO-0094"",""fair_value"":0.25,""rationale_short"":""Lula's 41% lead over Flávio's 31% suggests a 10-15% margin is plausible.""},{""tracking_id"":""RSO-0095"",""fair_value"":0.35,""rationale_short"":""Lula's 41% vs Flávio's 31% implies a 5-10% margin is likely.""},{""tracking_id"":""RSO-0096"",""fair_value"":0.15,""rationale_short"":""Lula's 41% could be a narrow lead, but risk of runoff complicates this.""},{""tracking_id"":""RSO-0098"",""fair_value"":0.10,""rationale_short"":""Flávio's 31% could secure a 5-10% margin if Lula falters.""},{""tracking_id"":""RSO-0099"",""fair_value"":0.05,""rationale_short"":""Flávio's 31% might be a narrow lead, but risk of runoff complicates this.""},{""tracking_id"":""RSO-0100"",""fair_value"":0.05,""rationale_short"":""Renan Santos could secure second place with youth appeal.""},{""tracking_id"":""RSO-0101"",""fair_value"":0.025,""rationale_short"":""Tarcisio de Freitas has lower polling but could secure second place.""},{""tracking_id"":""RSO-0102"",""fair_value"":0.025,""rationale_short"":""Ratinho Júnior has lower polling but could secure second place.""},{""tracking_id"":""RSO-0103"",""fair_value"":0.05,""rationale_short"":""Other candidates could emerge if polling shifts or new entrants appear.""}],""total_probability"":0.995,""group_rationale_long"":""The Datafolha poll indicates Lula at 41% and Flávio at 31% in a first-round scenario, suggesting a 10-point margin between them. However, the possibility of a runoff and fragmentation among right-wing candidates introduces uncertainty. Lula's economic dissatisfaction and anti-incumbent fatigue could affect his margin, while Flávio's family conflicts and legal issues may impact his performance. The 'Other' category accounts for potential polling shocks or new candidates. The allocations reflect the central range of Lula's margin and the likelihood of Flávio securing a second-place finish. The remaining probability is distributed among other candidates based on their potential to secure second place in a fragmented field.""}",OK,,0.0025,mid,,true
20260629T181337Z:Brazil Presidential Election First Round: Margin of Victory:RSO-0103,20260629T181337Z,2026-06-29T18:13:37Z,group_fair_value_v0.1,ollama,qwen3:8b,Brazil Presidential Election First Round: Margin of Victory,Brazil Presidential Election First Round: Margin of Victory,9,RSO-0103,Other,Will another person win the first round of the 2026 Brazilian presidential election?,Brazil,brazil_presidential,presidential_two_round,brazil_first_round_margin_2026,1366017,0xf0918b480dabee05030dd06079dcc206f9abdb14f89821deacc025fce5cef2aa,will-another-person-win-the-first-round-of-the-2026-brazilian-presidential-election,https://polymarket.com/event/will-another-person-win-the-first-round-of-the-2026-brazilian-presidential-election,74306749719457212671387730053142004427663532632544536840572498618977716344069,0.05,0.04761905,0.65,Other candidates could emerge if polling shifts or new entrants appear.,"Based on Datafolha polling, Lula leads Flávio by 10 points, suggesting a 10-15% margin is plausible. However, uncertainty remains due to potential opposition fragmentation and economic factors.","[""Lula's economic dissatisfaction risk"", ""Flávio's family conflicts"", ""Right-wing fragmentation"", ""Polling accuracy"", ""Lula's anti-incumbent fatigue"", ""Other candidates' viability""]",1.05,true,"[""evidence/shared/brazil_context.md"", ""evidence/parents/brazil-first-round-margin-2026.md"", ""evidence/parents/brazil-presidential-election-first-round-margin-of-victory.md""]",66601864446467c5,"{""group_confidence"":0.65,""group_rationale_short"":""Based on Datafolha polling, Lula leads Flávio by 10 points, suggesting a 10-15% margin is plausible. However, uncertainty remains due to potential opposition fragmentation and economic factors."",""key_uncertainties"":[""Lula's economic dissatisfaction risk"",""Flávio's family conflicts"",""Right-wing fragmentation"",""Polling accuracy"",""Lula's anti-incumbent fatigue"",""Other candidates' viability""],""allocations"":[{""tracking_id"":""RSO-0094"",""fair_value"":0.25,""rationale_short"":""Lula's 41% lead over Flávio's 31% suggests a 10-15% margin is plausible.""},{""tracking_id"":""RSO-0095"",""fair_value"":0.35,""rationale_short"":""Lula's 41% vs Flávio's 31% implies a 5-10% margin is likely.""},{""tracking_id"":""RSO-0096"",""fair_value"":0.15,""rationale_short"":""Lula's 41% could be a narrow lead, but risk of runoff complicates this.""},{""tracking_id"":""RSO-0098"",""fair_value"":0.10,""rationale_short"":""Flávio's 31% could secure a 5-10% margin if Lula falters.""},{""tracking_id"":""RSO-0099"",""fair_value"":0.05,""rationale_short"":""Flávio's 31% might be a narrow lead, but risk of runoff complicates this.""},{""tracking_id"":""RSO-0100"",""fair_value"":0.05,""rationale_short"":""Renan Santos could secure second place with youth appeal.""},{""tracking_id"":""RSO-0101"",""fair_value"":0.025,""rationale_short"":""Tarcisio de Freitas has lower polling but could secure second place.""},{""tracking_id"":""RSO-0102"",""fair_value"":0.025,""rationale_short"":""Ratinho Júnior has lower polling but could secure second place.""},{""tracking_id"":""RSO-0103"",""fair_value"":0.05,""rationale_short"":""Other candidates could emerge if polling shifts or new entrants appear.""}],""total_probability"":0.995,""group_rationale_long"":""The Datafolha poll indicates Lula at 41% and Flávio at 31% in a first-round scenario, suggesting a 10-point margin between them. However, the possibility of a runoff and fragmentation among right-wing candidates introduces uncertainty. Lula's economic dissatisfaction and anti-incumbent fatigue could affect his margin, while Flávio's family conflicts and legal issues may impact his performance. The 'Other' category accounts for potential polling shocks or new candidates. The allocations reflect the central range of Lula's margin and the likelihood of Flávio securing a second-place finish. The remaining probability is distributed among other candidates based on their potential to secure second place in a fragmented field.""}",OK,,0.035,mid,,true
20260629T181337Z:Israeli Legislative Election Winner:RSO-0225,20260629T181337Z,2026-06-29T18:13:37Z,group_fair_value_v0.1,ollama,qwen3:8b,Israeli Legislative Election Winner,Israeli Legislative Election Winner,6,RSO-0225,Likud,Will Likud win the most seats in the 2026 Israeli legislative election?,Israel,global_satellite,parliamentary_coalition,israel_most_seats_2026,2100981,0xf77fa3e63014f1f76ea4433dac66b3860493ed7f1a9fee3dfbef9104d7f1eee3,will-likud-win-the-most-seats-in-the-2026-israeli-legislative-election,https://polymarket.com/event/will-likud-win-the-most-seats-in-the-2026-israeli-legislative-election,40530616708770133196461535468385029946615148250396571867031554779644977064648,0.35,0.35,0.65,Likud has durable organization and Netanyahu's base,"Based on base rates and recent polling, Likud has durable organization and Netanyahu's base, while Yashar/Eisenkot has momentum. Smaller parties are less likely to finish first. Uncertainties include polling changes, coalition dynamics, and potential mergers.","[""Polling shifts"", ""Coalition feasibility"", ""Alliance changes"", ""Incumbent performance"", ""Small party impact"", ""Election system rules""]",1.0,false,"[""evidence/shared/global_satellite_context.md"", ""evidence/parents/israel-most-seats-2026.md"", ""evidence/parents/israeli-legislative-election-winner.md"", ""evidence/markets/RSO-0225.md"", ""evidence/markets/RSO-0226.md"", ""evidence/markets/RSO-0227.md"", ""evidence/markets/RSO-0228.md"", ""evidence/markets/RSO-0229.md"", ""evidence/markets/RSO-0230.md""]",932914292f8be75e,"{""group_confidence"":0.65,""group_rationale_short"":""Based on base rates and recent polling, Likud has durable organization and Netanyahu's base, while Yashar/Eisenkot has momentum. Smaller parties are less likely to finish first. Uncertainties include polling changes, coalition dynamics, and potential mergers."",""key_uncertainties"":[""Polling shifts"",""Coalition feasibility"",""Alliance changes"",""Incumbent performance"",""Small party impact"",""Election system rules""],""allocations"":[{""tracking_id"":""RSO-0225"",""fair_value"":0.35,""rationale_short"":""Likud has durable organization and Netanyahu's base""},{""tracking_id"":""RSO-0226"",""fair_value"":0.30,""rationale_short"":""Yashar/Eisenkot has recent polling momentum""},{""tracking_id"":""RSO-0227"",""fair_value"":0.10,""rationale_short"":""Together is a coalition with moderate support""},{""tracking_id"":""RSO-0228"",""fair_value"":0.05,""rationale_short"":""Shas is a smaller party with limited appeal""},{""tracking_id"":""RSO-0229"",""fair_value"":0.05,""rationale_short"":""The Democrats have niche appeal but limited reach""},{""tracking_id"":""RSO-0230"",""fair_value"":0.15,""rationale_short"":""Otzma Yehudit has right-wing support but faces challenges""}]  






















}",OK,,0.37,mid,,true
20260629T181337Z:Israeli Legislative Election Winner:RSO-0226,20260629T181337Z,2026-06-29T18:13:37Z,group_fair_value_v0.1,ollama,qwen3:8b,Israeli Legislative Election Winner,Israeli Legislative Election Winner,6,RSO-0226,Yashar,Will Yashar win the most seats in the 2026 Israeli legislative election?,Israel,global_satellite,parliamentary_coalition,israel_most_seats_2026,2100984,0xd05da9807740aa0f5bc9e9232daabe87a21e5012c19e283abf414f1c1651118b,will-yashar-win-the-most-seats-in-the-2026-israeli-legislative-election,https://polymarket.com/event/will-yashar-win-the-most-seats-in-the-2026-israeli-legislative-election,9025448570994866714151390167666974197623007132973626623412960268955048642964,0.3,0.3,0.65,Yashar/Eisenkot has recent polling momentum,"Based on base rates and recent polling, Likud has durable organization and Netanyahu's base, while Yashar/Eisenkot has momentum. Smaller parties are less likely to finish first. Uncertainties include polling changes, coalition dynamics, and potential mergers.","[""Polling shifts"", ""Coalition feasibility"", ""Alliance changes"", ""Incumbent performance"", ""Small party impact"", ""Election system rules""]",1.0,false,"[""evidence/shared/global_satellite_context.md"", ""evidence/parents/israel-most-seats-2026.md"", ""evidence/parents/israeli-legislative-election-winner.md"", ""evidence/markets/RSO-0225.md"", ""evidence/markets/RSO-0226.md"", ""evidence/markets/RSO-0227.md"", ""evidence/markets/RSO-0228.md"", ""evidence/markets/RSO-0229.md"", ""evidence/markets/RSO-0230.md""]",932914292f8be75e,"{""group_confidence"":0.65,""group_rationale_short"":""Based on base rates and recent polling, Likud has durable organization and Netanyahu's base, while Yashar/Eisenkot has momentum. Smaller parties are less likely to finish first. Uncertainties include polling changes, coalition dynamics, and potential mergers."",""key_uncertainties"":[""Polling shifts"",""Coalition feasibility"",""Alliance changes"",""Incumbent performance"",""Small party impact"",""Election system rules""],""allocations"":[{""tracking_id"":""RSO-0225"",""fair_value"":0.35,""rationale_short"":""Likud has durable organization and Netanyahu's base""},{""tracking_id"":""RSO-0226"",""fair_value"":0.30,""rationale_short"":""Yashar/Eisenkot has recent polling momentum""},{""tracking_id"":""RSO-0227"",""fair_value"":0.10,""rationale_short"":""Together is a coalition with moderate support""},{""tracking_id"":""RSO-0228"",""fair_value"":0.05,""rationale_short"":""Shas is a smaller party with limited appeal""},{""tracking_id"":""RSO-0229"",""fair_value"":0.05,""rationale_short"":""The Democrats have niche appeal but limited reach""},{""tracking_id"":""RSO-0230"",""fair_value"":0.15,""rationale_short"":""Otzma Yehudit has right-wing support but faces challenges""}]  






















}",OK,,0.365,mid,,true
20260629T181337Z:Israeli Legislative Election Winner:RSO-0227,20260629T181337Z,2026-06-29T18:13:37Z,group_fair_value_v0.1,ollama,qwen3:8b,Israeli Legislative Election Winner,Israeli Legislative Election Winner,6,RSO-0227,Together,Will Together win the most seats in the 2026 Israeli legislative election?,Israel,global_satellite,parliamentary_coalition,israel_most_seats_2026,2100982,0x4e9cff8a3aeac036225fedcc98af9b0d55284b3f430b599e7f61b059c1e177af,will-together-win-the-most-seats-in-the-2026-israeli-legislative-election,https://polymarket.com/event/will-together-win-the-most-seats-in-the-2026-israeli-legislative-election,4486291330995931849416559581383425061287287542982906092720569789339786774392,0.1,0.1,0.65,Together is a coalition with moderate support,"Based on base rates and recent polling, Likud has durable organization and Netanyahu's base, while Yashar/Eisenkot has momentum. Smaller parties are less likely to finish first. Uncertainties include polling changes, coalition dynamics, and potential mergers.","[""Polling shifts"", ""Coalition feasibility"", ""Alliance changes"", ""Incumbent performance"", ""Small party impact"", ""Election system rules""]",1.0,false,"[""evidence/shared/global_satellite_context.md"", ""evidence/parents/israel-most-seats-2026.md"", ""evidence/parents/israeli-legislative-election-winner.md"", ""evidence/markets/RSO-0225.md"", ""evidence/markets/RSO-0226.md"", ""evidence/markets/RSO-0227.md"", ""evidence/markets/RSO-0228.md"", ""evidence/markets/RSO-0229.md"", ""evidence/markets/RSO-0230.md""]",932914292f8be75e,"{""group_confidence"":0.65,""group_rationale_short"":""Based on base rates and recent polling, Likud has durable organization and Netanyahu's base, while Yashar/Eisenkot has momentum. Smaller parties are less likely to finish first. Uncertainties include polling changes, coalition dynamics, and potential mergers."",""key_uncertainties"":[""Polling shifts"",""Coalition feasibility"",""Alliance changes"",""Incumbent performance"",""Small party impact"",""Election system rules""],""allocations"":[{""tracking_id"":""RSO-0225"",""fair_value"":0.35,""rationale_short"":""Likud has durable organization and Netanyahu's base""},{""tracking_id"":""RSO-0226"",""fair_value"":0.30,""rationale_short"":""Yashar/Eisenkot has recent polling momentum""},{""tracking_id"":""RSO-0227"",""fair_value"":0.10,""rationale_short"":""Together is a coalition with moderate support""},{""tracking_id"":""RSO-0228"",""fair_value"":0.05,""rationale_short"":""Shas is a smaller party with limited appeal""},{""tracking_id"":""RSO-0229"",""fair_value"":0.05,""rationale_short"":""The Democrats have niche appeal but limited reach""},{""tracking_id"":""RSO-0230"",""fair_value"":0.15,""rationale_short"":""Otzma Yehudit has right-wing support but faces challenges""}]  






















}",OK,,0.27,mid,,true
20260629T181337Z:Israeli Legislative Election Winner:RSO-0228,20260629T181337Z,2026-06-29T18:13:37Z,group_fair_value_v0.1,ollama,qwen3:8b,Israeli Legislative Election Winner,Israeli Legislative Election Winner,6,RSO-0228,Shas,Will Shas win the most seats in the 2026 Israeli legislative election?,Israel,global_satellite,parliamentary_coalition,israel_most_seats_2026,2100983,0xc3c4b06b71e5a9dec867169d4319a4bf7364d7b0a6c5d6cd048689a207aafc40,will-shas-win-the-most-seats-in-the-2026-israeli-legislative-election,https://polymarket.com/event/will-shas-win-the-most-seats-in-the-2026-israeli-legislative-election,43025613818662551227164158603793018117245522237166942374881915274782654094251,0.05,0.05,0.65,Shas is a smaller party with limited appeal,"Based on base rates and recent polling, Likud has durable organization and Netanyahu's base, while Yashar/Eisenkot has momentum. Smaller parties are less likely to finish first. Uncertainties include polling changes, coalition dynamics, and potential mergers.","[""Polling shifts"", ""Coalition feasibility"", ""Alliance changes"", ""Incumbent performance"", ""Small party impact"", ""Election system rules""]",1.0,false,"[""evidence/shared/global_satellite_context.md"", ""evidence/parents/israel-most-seats-2026.md"", ""evidence/parents/israeli-legislative-election-winner.md"", ""evidence/markets/RSO-0225.md"", ""evidence/markets/RSO-0226.md"", ""evidence/markets/RSO-0227.md"", ""evidence/markets/RSO-0228.md"", ""evidence/markets/RSO-0229.md"", ""evidence/markets/RSO-0230.md""]",932914292f8be75e,"{""group_confidence"":0.65,""group_rationale_short"":""Based on base rates and recent polling, Likud has durable organization and Netanyahu's base, while Yashar/Eisenkot has momentum. Smaller parties are less likely to finish first. Uncertainties include polling changes, coalition dynamics, and potential mergers."",""key_uncertainties"":[""Polling shifts"",""Coalition feasibility"",""Alliance changes"",""Incumbent performance"",""Small party impact"",""Election system rules""],""allocations"":[{""tracking_id"":""RSO-0225"",""fair_value"":0.35,""rationale_short"":""Likud has durable organization and Netanyahu's base""},{""tracking_id"":""RSO-0226"",""fair_value"":0.30,""rationale_short"":""Yashar/Eisenkot has recent polling momentum""},{""tracking_id"":""RSO-0227"",""fair_value"":0.10,""rationale_short"":""Together is a coalition with moderate support""},{""tracking_id"":""RSO-0228"",""fair_value"":0.05,""rationale_short"":""Shas is a smaller party with limited appeal""},{""tracking_id"":""RSO-0229"",""fair_value"":0.05,""rationale_short"":""The Democrats have niche appeal but limited reach""},{""tracking_id"":""RSO-0230"",""fair_value"":0.15,""rationale_short"":""Otzma Yehudit has right-wing support but faces challenges""}]  






















}",OK,,0.0025,mid,,true
20260629T181337Z:Israeli Legislative Election Winner:RSO-0229,20260629T181337Z,2026-06-29T18:13:37Z,group_fair_value_v0.1,ollama,qwen3:8b,Israeli Legislative Election Winner,Israeli Legislative Election Winner,6,RSO-0229,The Democrats,Will The Democrats win the most seats in the 2026 Israeli legislative election?,Israel,global_satellite,parliamentary_coalition,israel_most_seats_2026,2100985,0x4a48f706471324eb289b2a77a368f7cfc3cdbf899ea320395e9afaa9191570e9,will-the-democrats-win-the-most-seats-in-the-2026-israeli-legislative-election,https://polymarket.com/event/will-the-democrats-win-the-most-seats-in-the-2026-israeli-legislative-election,13946614065225357961512448593443036356822710705632040528640964889522868467395,0.05,0.05,0.65,The Democrats have niche appeal but limited reach,"Based on base rates and recent polling, Likud has durable organization and Netanyahu's base, while Yashar/Eisenkot has momentum. Smaller parties are less likely to finish first. Uncertainties include polling changes, coalition dynamics, and potential mergers.","[""Polling shifts"", ""Coalition feasibility"", ""Alliance changes"", ""Incumbent performance"", ""Small party impact"", ""Election system rules""]",1.0,false,"[""evidence/shared/global_satellite_context.md"", ""evidence/parents/israel-most-seats-2026.md"", ""evidence/parents/israeli-legislative-election-winner.md"", ""evidence/markets/RSO-0225.md"", ""evidence/markets/RSO-0226.md"", ""evidence/markets/RSO-0227.md"", ""evidence/markets/RSO-0228.md"", ""evidence/markets/RSO-0229.md"", ""evidence/markets/RSO-0230.md""]",932914292f8be75e,"{""group_confidence"":0.65,""group_rationale_short"":""Based on base rates and recent polling, Likud has durable organization and Netanyahu's base, while Yashar/Eisenkot has momentum. Smaller parties are less likely to finish first. Uncertainties include polling changes, coalition dynamics, and potential mergers."",""key_uncertainties"":[""Polling shifts"",""Coalition feasibility"",""Alliance changes"",""Incumbent performance"",""Small party impact"",""Election system rules""],""allocations"":[{""tracking_id"":""RSO-0225"",""fair_value"":0.35,""rationale_short"":""Likud has durable organization and Netanyahu's base""},{""tracking_id"":""RSO-0226"",""fair_value"":0.30,""rationale_short"":""Yashar/Eisenkot has recent polling momentum""},{""tracking_id"":""RSO-0227"",""fair_value"":0.10,""rationale_short"":""Together is a coalition with moderate support""},{""tracking_id"":""RSO-0228"",""fair_value"":0.05,""rationale_short"":""Shas is a smaller party with limited appeal""},{""tracking_id"":""RSO-0229"",""fair_value"":0.05,""rationale_short"":""The Democrats have niche appeal but limited reach""},{""tracking_id"":""RSO-0230"",""fair_value"":0.15,""rationale_short"":""Otzma Yehudit has right-wing support but faces challenges""}]  






















}",OK,,0.0025,mid,,true
20260629T181337Z:Israeli Legislative Election Winner:RSO-0230,20260629T181337Z,2026-06-29T18:13:37Z,group_fair_value_v0.1,ollama,qwen3:8b,Israeli Legislative Election Winner,Israeli Legislative Election Winner,6,RSO-0230,Otzma Yehudit,Will Otzma Yehudit win the most seats in the 2026 Israeli legislative election?,Israel,global_satellite,parliamentary_coalition,israel_most_seats_2026,2100986,0x49b2c8eac865bbac235153824b3490185ff0fdb7305cb053b2ab5b1466bf4f36,will-otzma-yehudit-win-the-most-seats-in-the-2026-israeli-legislative-election,https://polymarket.com/event/will-otzma-yehudit-win-the-most-seats-in-the-2026-israeli-legislative-election,72928611581150091479894843605103749117561320868375067552073452709256467488450,0.15,0.15,0.65,Otzma Yehudit has right-wing support but faces challenges,"Based on base rates and recent polling, Likud has durable organization and Netanyahu's base, while Yashar/Eisenkot has momentum. Smaller parties are less likely to finish first. Uncertainties include polling changes, coalition dynamics, and potential mergers.","[""Polling shifts"", ""Coalition feasibility"", ""Alliance changes"", ""Incumbent performance"", ""Small party impact"", ""Election system rules""]",1.0,false,"[""evidence/shared/global_satellite_context.md"", ""evidence/parents/israel-most-seats-2026.md"", ""evidence/parents/israeli-legislative-election-winner.md"", ""evidence/markets/RSO-0225.md"", ""evidence/markets/RSO-0226.md"", ""evidence/markets/RSO-0227.md"", ""evidence/markets/RSO-0228.md"", ""evidence/markets/RSO-0229.md"", ""evidence/markets/RSO-0230.md""]",932914292f8be75e,"{""group_confidence"":0.65,""group_rationale_short"":""Based on base rates and recent polling, Likud has durable organization and Netanyahu's base, while Yashar/Eisenkot has momentum. Smaller parties are less likely to finish first. Uncertainties include polling changes, coalition dynamics, and potential mergers."",""key_uncertainties"":[""Polling shifts"",""Coalition feasibility"",""Alliance changes"",""Incumbent performance"",""Small party impact"",""Election system rules""],""allocations"":[{""tracking_id"":""RSO-0225"",""fair_value"":0.35,""rationale_short"":""Likud has durable organization and Netanyahu's base""},{""tracking_id"":""RSO-0226"",""fair_value"":0.30,""rationale_short"":""Yashar/Eisenkot has recent polling momentum""},{""tracking_id"":""RSO-0227"",""fair_value"":0.10,""rationale_short"":""Together is a coalition with moderate support""},{""tracking_id"":""RSO-0228"",""fair_value"":0.05,""rationale_short"":""Shas is a smaller party with limited appeal""},{""tracking_id"":""RSO-0229"",""fair_value"":0.05,""rationale_short"":""The Democrats have niche appeal but limited reach""},{""tracking_id"":""RSO-0230"",""fair_value"":0.15,""rationale_short"":""Otzma Yehudit has right-wing support but faces challenges""}]  






















}",OK,,0.003,mid,,true
20260629T181337Z:Michigan Governor Election Winner:RSO-0052,20260629T181337Z,2026-06-29T18:13:37Z,group_fair_value_v0.1,ollama,qwen3:8b,Michigan Governor Election Winner,Michigan Governor Election Winner,3,RSO-0052,Democrat,Will the Democrats win the Michigan governor race in 2026?,US,us_governor,us_statewide,michigan_governor_2026,629464,0x76cface9f6df604ff32447bce58656b7a72b6659324d089c73a13a99f06c8aae,will-the-democrats-win-the-michigan-governor-race-in-2026,https://polymarket.com/event/will-the-democrats-win-the-michigan-governor-race-in-2026,63517706574758177502492185078056756527324898714284142778693046697324148388357,0.55,0.55,0.7,Democrats have a national advantage but Michigan's political landscape is competitive.,"Based on national trends and state-specific factors, Democrats are favored but with uncertainty around state-specific dynamics.","[""National trends vs. state-specific factors"", ""Candidate quality and local approval"", ""Economic conditions in Michigan"", ""Polling accuracy and timing"", ""Incumbent status and open seats"", ""Potential for third-party impact""]",1.0,false,"[""evidence/shared/us_midterms_context.md"", ""evidence/parents/michigan-governor-2026.md"", ""evidence/parents/michigan-governor-election-winner.md"", ""evidence/markets/RSO-0052.md"", ""evidence/markets/RSO-0053.md"", ""evidence/markets/RSO-0054.md""]",3221a8f68eef6413,"{""group_confidence"":0.7,""group_rationale_short"":""Based on national trends and state-specific factors, Democrats are favored but with uncertainty around state-specific dynamics."",""key_uncertainties"":[""National trends vs. state-specific factors"",""Candidate quality and local approval"",""Economic conditions in Michigan"",""Polling accuracy and timing"",""Incumbent status and open seats"",""Potential for third-party impact""],""allocations"":[{""tracking_id"":""RSO-0052"",""fair_value"":0.55,""rationale_short"":""Democrats have a national advantage but Michigan's political landscape is competitive.""},{""tracking_id"":""RSO-0053"",""fair_value"":0.40,""rationale_short"":""Republicans face challenges but have strong state-level presence.""},{""tracking_id"":""RSO-0054"",""fair_value"":0.05,""rationale_short"":""Independent victory is unlikely but not impossible given potential for third-party impact.""}],""group_rationale_short"":""Based on national trends and state-specific factors, Democrats are favored but with uncertainty around state-specific dynamics.""}",OK,,0.84,mid,,true
20260629T181337Z:Michigan Governor Election Winner:RSO-0053,20260629T181337Z,2026-06-29T18:13:37Z,group_fair_value_v0.1,ollama,qwen3:8b,Michigan Governor Election Winner,Michigan Governor Election Winner,3,RSO-0053,Republican,Will the Republicans win the Michigan governor race in 2026?,US,us_governor,us_statewide,michigan_governor_2026,629465,0xeee75e18b53425c67035084fb8be5414331614ab4e5ec59574bc73e11817be93,will-the-republicans-win-the-michigan-governor-race-in-2026,https://polymarket.com/event/will-the-republicans-win-the-michigan-governor-race-in-2026,3091929947863726371877226324959784580013579280794631063604653957812689085396,0.4,0.4,0.7,Republicans face challenges but have strong state-level presence.,"Based on national trends and state-specific factors, Democrats are favored but with uncertainty around state-specific dynamics.","[""National trends vs. state-specific factors"", ""Candidate quality and local approval"", ""Economic conditions in Michigan"", ""Polling accuracy and timing"", ""Incumbent status and open seats"", ""Potential for third-party impact""]",1.0,false,"[""evidence/shared/us_midterms_context.md"", ""evidence/parents/michigan-governor-2026.md"", ""evidence/parents/michigan-governor-election-winner.md"", ""evidence/markets/RSO-0052.md"", ""evidence/markets/RSO-0053.md"", ""evidence/markets/RSO-0054.md""]",3221a8f68eef6413,"{""group_confidence"":0.7,""group_rationale_short"":""Based on national trends and state-specific factors, Democrats are favored but with uncertainty around state-specific dynamics."",""key_uncertainties"":[""National trends vs. state-specific factors"",""Candidate quality and local approval"",""Economic conditions in Michigan"",""Polling accuracy and timing"",""Incumbent status and open seats"",""Potential for third-party impact""],""allocations"":[{""tracking_id"":""RSO-0052"",""fair_value"":0.55,""rationale_short"":""Democrats have a national advantage but Michigan's political landscape is competitive.""},{""tracking_id"":""RSO-0053"",""fair_value"":0.40,""rationale_short"":""Republicans face challenges but have strong state-level presence.""},{""tracking_id"":""RSO-0054"",""fair_value"":0.05,""rationale_short"":""Independent victory is unlikely but not impossible given potential for third-party impact.""}],""group_rationale_short"":""Based on national trends and state-specific factors, Democrats are favored but with uncertainty around state-specific dynamics.""}",OK,,0.145,mid,,true
